root_uid	argmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	arg_status	level
IC001L341	EMIC001L341.001115	IC001L4NK	6995	6998	двое	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	val	number	number	base	EMPTY_NA
IC001L341	EMIC001L341.001183	IC001L4NK	7093	7101	журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC001L341	EMIC001L341.001196	IC001L4NK	7079	7090	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L341	EMIC001L341.001230	IC001L4NK	7104	7111	писатель	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC001L341	EMIC001L341.001243	IC001L4NK	7079	7090	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nom
IC001L341	EMIC001L341.001277	IC001L4NK	7118	7129	шеф-редактор	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC001L341	EMIC001L341.001290	IC001L4NK	7079	7090	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L341	EMIC001L341.001324	IC001L4NK	7131	7144	газеты Сегодня	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	commercialorganization	unspecified	base	nam
IC001L341	EMIC001L341.001337	IC001L4NK	7079	7090	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC001L341	EMIC001L341.001431	IC001L4NK	7434	7438	Олесь	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC001L341	EMIC001L341.001465	IC001L4NK	7530	7547	улице Дегтяревской	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	loc	geographicpoint	address	base	nam
IC001L341	EMIC001L341.001478	IC001L4NK	7515	7525	своего дома	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L341	EMIC001L341.001512	IC001L4NK	7551	7555	Киеве	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	urbanarea	city	base	nam
IC001L341	EMIC001L341.001525	IC001L4NK	7515	7547	своего дома по улице Дегтяревской	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	apartmentbuilding	base	nom
IC001L341	EMIC001L341.001559	IC001L4NK	7577	7591	двое нападавших	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC001L341	EMIC001L341.001572	IC001L4NK	7600	7605	масках	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	com	equipment	unspecified	base	EMPTY_NA
IC001L341	EMIC001L341.001666	IC001L4NK	7657	7662	синего	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	val	unspecified	unspecified	base	EMPTY_NA
IC001L341	EMIC001L341.001679	IC001L4NK	7639	7655	машине Ford Focus	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	veh	wheeledvehicle	car	base	nam
IC001L341	EMIC001L341.001734	IC001L4NK	7738	7747	латвийские	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nom
IC001L341	EMIC001L341.001747	IC001L4NK	7722	7731	автомобиле	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	veh	wheeledvehicle	car	base	nom
IC001L341	EMIC001L341.001781	IC001L4NK	7753	7763	белорусские	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nom
IC001L341	EMIC001L341.001794	IC001L4NK	7722	7731	автомобиле	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	veh	wheeledvehicle	car	base	nom
IC001L341	EMIC001L341.001922	IC001L4NK	8021	8023	АТО	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	governmentarmedforces	base	nam
IC001L341	EMIC001L341.001935	IC001L4NK	8025	8037	Денис Полищук	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001L341	EMIC001L341.001969	IC001L4NK	8021	8023	АТО	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	governmentarmedforces	base	nam
IC001L341	EMIC001L341.001982	IC001L4NK	8041	8056	Андрей Медведько	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC0015Z1K	EMIC0015Z1K.000217	HC000SPC5	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,1200,630	Party of regions and former PM	org	politicalorganization	party	base	EMPTY_NA
IC0015Z1K	EMIC0015Z1K.000230	HC000SPC5	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,1200,630	Michail Chechetov	per	politician	unspecified	base	EMPTY_NA
IC0015Z1K	EMIC0015Z1K.000264	HC000SPC6	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,315,210	ex MP and member of Party of the Regions	org	politicalorganization	party	base	EMPTY_NA
IC0015Z1K	EMIC0015Z1K.000277	HC000SPC6	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,315,210	Michail Chechetov	per	politician	unspecified	base	EMPTY_NA
IC0015P4P	EMIC0015P4P.000131	HC000Q7LR	218	234	кремлевском следе	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	unspecified	base	nom
IC0015Y47	EMIC0015Y47.000110	HC000Q8JK	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	5,38,472,331	Anatoly Shariy and Oles Buzyna	per	professionalposition	journalist	base	EMPTY_NA
IC0015Y47	EMIC0015Y47.000230	HC000Q8JI	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	49.738	103.191	HC000Q8JI_11	0,0,640,360 	SBU and Ukrainian Government are behind killing of Oles Buzyna	org	government	lawenforcementagency	base	EMPTY_NA
IC0015YAT	EMIC0015YAT.000332	IC0015YAW	2549	2554	России	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	gpe	country	country	base	nam
IC0015YAT	EMIC0015YAT.000345	IC0015YAW	2540	2545	Бузину	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015YAT	EMIC0015YAT.000755	IC0015YAX	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	26.557	32.494	IC0015YAX_2	0,0,640,328 	Kalashnikov	per	politician	unspecified	base	EMPTY_NA
IC0015YAT	EMIC0015YAT.000768	IC0015YAX	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	26.465	32.639	IC0015YAX_2	0,0,640,328 	Party of Regions	org	politicalorganization	party	base	EMPTY_NA
IC0015YAT	EMIC0015YAT.000862	IC0015YAX	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	35.681	42.633	IC0015YAX_3	0,0,640,328 	Famous people	per	unspecified	unspecified	base	EMPTY_NA
IC0015YAT	EMIC0015YAT.000875	IC0015YAX	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	35.874	42.453	IC0015YAX_3	0,0,640,328 	Many	val	unspecified	unspecified	base	EMPTY_NA
IC0015YAT	EMIC0015YAT.000982	IC0015YAX	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	70.422	75.062	IC0015YAX_9	0,0,640,328 	Murderers	per	unspecified	unspecified	base	EMPTY_NA
IC00160YF	EMIC00160YF.000256	HC000T681	1814	1823	стрелявших	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nom
IC00160YF	EMIC00160YF.000269	HC000T681	1830	1833	двое	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	val	number	number	base	EMPTY_NA
IC00160YF	EMIC00160YF.000303	HC000T681	2124	2131	переулке	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	way	street	base	nom
IC00160YF	EMIC00160YF.000316	HC000T681	2072	2111	Автомобиль Форд Фокус с номерами BL8108W	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	veh	wheeledvehicle	car	base	nam
IC0015OPQ	EMIC0015OPQ.000186	HC000Q7LH	6299	6322	российскими спецслужбами	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	intelligence	base	nom
IC0015OPQ	EMIC0015OPQ.000340	HC000Q7LH	10690	10724	радикальные украинские националисты	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC0015OPQ	EMIC0015OPQ.000387	HC000Q7LH	10690	10724	радикальные украинские националисты	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	combatant	unspecified	base	nom
IC001612D	EMIC001612D.000671	HC000T67X	1935	1952	Фонда госимущества	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	agency	base	nam
IC001612D	EMIC001612D.000684	HC000T67X	1954	1967	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001612D	EMIC001612D.000890	HC000T67X	2172	2188	Станислав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001612D	EMIC001612D.000903	HC000T67X	2145	2159	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC001612D	EMIC001612D.001057	HC000T67X	2246	2276	Запорожской облгосадминистрации	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nam
IC001612D	EMIC001612D.001070	HC000T67X	2278	2297	Александр Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC0015ZAG	EMIC0015ZAG.000071	HC000T6AD	217	225	журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZAG	EMIC0015ZAG.000084	HC000T6AD	227	238	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015ZAG	EMIC0015ZAG.000118	HC000T6AD	242	248	политик	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZAG	EMIC0015ZAG.000131	HC000T6AD	250	264	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015ZAG	EMIC0015ZAG.000400	HC000T6AD	2611	2621	Антимайдана	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	unspecified	base	nom
IC0015ZAG	EMIC0015ZAG.000413	HC000T6AD	2489	2498	Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015ZAG	EMIC0015ZAG.000541	HC000T6AD	3072	3077	власти	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	unspecified	base	nom
IC0015ZAG	EMIC0015ZAG.000554	HC000T6AD	3058	3059	Он	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC0015ZAG	EMIC0015ZAG.000656	HC000T6AD	4565	4573	редактора	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZAG	EMIC0015ZAG.000669	HC000T6AD	4537	4548	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015ZAG	EMIC0015ZAG.000703	HC000T6AD	4586	4599	газеты Сегодня	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	commercialorganization	unspecified	base	nam
IC0015ZAG	EMIC0015ZAG.000716	HC000T6AD	4537	4548	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015ZAG	EMIC0015ZAG.000938	HC000SQ0V	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,620,420	Antimaydan	org	unspecified	unspecified	base	EMPTY_NA
IC0015ZAG	EMIC0015ZAG.000951	HC000SQ0V	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,620,420	Oleg Kalashnikov	per	politician	unspecified	base	EMPTY_NA
IC0015P1E	EMIC0015P1E.000118	HC000Q7LM	47	61	Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015P1E	EMIC0015P1E.000131	HC000Q7LM	29	45	«Партии регионов»	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC001610X	EMIC001610X.000144	HC000T680	152	181	Харьковского областного совета	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nam
IC001610X	EMIC001610X.000157	HC000T680	183	198	Алексей Колесник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC001610X	EMIC001610X.000371	HC000T680	2222	2233	Укрзалізниці	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	railway	base	nom
IC001610X	EMIC001610X.000384	HC000T680	2235	2251	Николая Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC00161RN	EMIC00161RN.000024	HC000T671	117	131	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC00161RN	EMIC00161RN.000037	HC000T671	23	30	Чечетова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000071	HC000T671	117	131	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC00161RN	EMIC00161RN.000084	HC000T671	33	40	Мельника	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000118	HC000T671	117	131	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC00161RN	EMIC00161RN.000131	HC000T671	44	53	Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000943	HC000SST7	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	0,0,437,306	Photo of Oleksandr Peklushenko	per	politician	unspecified	informative	EMPTY_NA
IC00161RN	EMIC00161RN.000212	HC000T671	288	322	экс-губернатора Запорожской области	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC00161RN	EMIC00161RN.000225	HC000T671	324	344	Александра Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nam
IC00161RN	EMIC00161RN.000259	HC000T671	225	236	собственного	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	governor	base	nom
IC00161RN	EMIC00161RN.000272	HC000T671	238	241	дома	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	fac	building	house	base	nom
IC00161RN	EMIC00161RN.000400	HC000T671	547	562	народный депутат	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC00161RN	EMIC00161RN.000413	HC000T671	593	609	Станислав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000447	HC000T671	567	581	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
IC00161RN	EMIC00161RN.000460	HC000T671	593	609	Станислав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000682	HC000T671	679	694	народный депутат	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC00161RN	EMIC00161RN.000695	HC000T671	696	709	Михаил Чечетов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC00161RN	EMIC00161RN.000776	HC000T671	905	924	народными депутатами	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC00161RN	EMIC00161RN.000789	HC000T671	825	834	Пеклушенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015Z61	EMIC0015Z61.000084	HC000T6AK	961	971	группировку	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	criminalorganization	criminalorganization	base	nom
IC0015Z61	EMIC0015Z61.000097	HC000T6AK	930	931	Он	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	pro
IC0015Z61	EMIC0015Z61.000131	HC000T6AK	860	897	чиновника харьковской госадминистрации	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	legislativebody	base	nom
IC0015Z61	EMIC0015Z61.000144	HC000T6AK	908	927	Вячеслава Аббакумова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0015Z61	EMIC0015Z61.000225	HC000T6AK	1964	2041	департамента защиты национальной государственности Службы безопасности Украины	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	lawenforcementagency	base	nom
IC0015Z61	EMIC0015Z61.000238	HC000T6AK	2057	2071	Анатолий Дублик	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0015ZFR	EMIC0015ZFR.000084	HC000T6A9	221	228	писатель	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZFR	EMIC0015ZFR.000097	HC000T6A9	251	262	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	unspecified	unspecified	base	nam
IC0015ZFR	EMIC0015ZFR.000131	HC000T6A9	231	237	историк	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZFR	EMIC0015ZFR.000144	HC000T6A9	251	262	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	unspecified	base	nam
IC0015ZFR	EMIC0015ZFR.000178	HC000T6A9	241	249	журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC0015ZFR	EMIC0015ZFR.000191	HC000T6A9	251	262	Олесь Бузина	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nam
IC0015ZFR	EMIC0015ZFR.000319	HC000T6A9	4012	4027	власть Януковича	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	unspecified	base	nom
IC0015ZFR	EMIC0015ZFR.000332	HC000T6A9	3991	3999	Журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nom
IC0015ZFR	EMIC0015ZFR.000246	HC000T6A9	2545	2555	Антимайдана	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	unspecified	unspecified	base	nom
IC0015ZFR	EMIC0015ZFR.000259	HC000T6A9	2309	2310	он	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC0015ZFR	EMIC0015ZFR.000366	HC000T6A9	4046	4052	Майдане	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	unspecified	base	nam
IC0015ZFR	EMIC0015ZFR.000379	HC000T6A9	3991	3999	Журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	professionalposition	journalist	base	nom
IC0015ZFR	EMIC0015ZFR.000426	HC000T6A9	5769	5771	УПА	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	militaryorganization	nongovernmentmilitia	base	nam
IC0015OG0	EMIC0015OG0.000105	HC000Q7LC	1051	1062	Укрзализныци	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	railway	base	nam
IC0015OG0	EMIC0015OG0.000118	HC000Q7LC	984	1000	Николай Сергиенко	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nam
IC0015OG0	EMIC0015OG0.000178	HC000Q7LC	2003	2024	Харьковского облсовета	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	government	council	base	nam
IC0015OG0	EMIC0015OG0.000191	HC000Q7LC	1982	1983	Он	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	pro
IC0015OG0	EMIC0015OG0.000272	HC000Q7LC	2278	2285	Регионал	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nom
IC0015OG0	EMIC0015OG0.000285	HC000Q7LC	2287	2300	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC0015OG0	EMIC0015OG0.000473	HC000Q7LC	4619	4674	лица, против которых он мог дать свидетельские показания	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	unspecified	base	nom
IC001609R	EMIC001609R.001306	HC000T693	6406	6423	экс-мэр Мелитополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	ttl	unspecified	unspecified	base	EMPTY_NA
IC001609R	EMIC001609R.001319	HC000T693	6448	6461	Сергей Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	per	politician	mayor	base	nam
IC001609R	EMIC001609R.001400	HC000T693	6432	6446	Партии регионов	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	org	politicalorganization	party	base	nam
