root_uid	relationmention_id	child_uid	textoffset_startchar	textoffset_endchar	text_string	mediamention_signaltype	mediamention_starttime	mediamention_endtime	keyframe_id	mediamention_coordinates	description	type	subtype	subsubtype	attribute	start_date_type	start_date	end_date_type	end_date
IC001L341	RMIC001L341.001008	IC001L4NK	6706	6706	в	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	16 floor apartment building on the avenue of Truth in Kiev	physical	locatednear	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001055	IC001L4NK	6979	6998	стрелявших было двое	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Two persons who fired	measurement	size	count	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001162	IC001L4NK	7093	7101	журналист	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina was a journalist	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001209	IC001L4NK	7104	7111	писатель	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina was a writer	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001256	IC001L4NK	7114	7144	экс-шеф-редактор газеты Сегодня	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina was a chief editor	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001303	IC001L4NK	7131	7144	газеты Сегодня	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oles Buzina worked at the Segodnya newspaper	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001444	IC001L4NK	7527	7528	по	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	His house on Deghtyarevskaya street	physical	locatednear	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001491	IC001L4NK	7549	7549	в	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	His house on Deghtyarevskaya street in Kiev	physical	locatednear	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001538	IC001L4NK	7600	7605	масках	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Killers were wearing masks	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001645	IC001L4NK	7657	7662	синего	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Blue Ford Focus	information	color	color	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001713	IC001L4NK	7765	7770	номера	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Car had Latvian license plate	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	nationalitycitizen	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001760	IC001L4NK	7765	7770	номера	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Car had Belorussian license plate	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	nationalitycitizen	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001901	IC001L4NK	8011	8019	участники	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Denis Polischuk was a memeber of ATO	organizationaffiliation	employmentmembership	membership	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L341	RMIC001L341.001948	IC001L4NK	8011	8019	участники	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Andrei Medmvedko was a memeber of ATO	organizationaffiliation	employmentmembership	membership	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2BF	RMIC001L2BF.000285	IC001L4MF	102	126	міський голова Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2BF	RMIC001L2BF.000439	IC001L4MF	1457	1490	колишній глава Харківської облради	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2DH	RMIC001L2DH.000144	IC001L4MH	1159	1171	могли довести	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	responsibilityblame	assignblame	assignblame	hedged	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2DH	RMIC001L2DH.000191	IC001L4MH	1704	1718	не сумнівається	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	evaluate	deliberateness	deliberate	none	startafter	2015-02-28	endunk	EMPTY_NA
IC001L2DH	RMIC001L2DH.000358	IC001L2DQ	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	265,0,633,323	Mykhailo Chechetov is a former first deputy head of the Party of Regions parliamentary faction	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2DH	RMIC001L2DH.000405	IC001L2DP	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	250,0,597,306	Mykhailo Chechetov is a former first deputy head of the Party of Regions parliamentary faction	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2DH	RMIC001L2DH.000452	IC001L4MH	1230	1236	тиснули	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	responsibilityblame	assignblame	assignblame	hedged	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2HW	RMIC001L2HW.000854	IC001L4MM	3576	3583	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	government	none	starton	2003-04-xx	endon	2005-04-xx
IC001L2HW	RMIC001L2HW.001102	IC001L4MM	2351	2359	створенні	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	sponsorship	adviseplanorganize	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2HW	RMIC001L2HW.001295	IC001L4MM	1318	1324	обіймав	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	2010-04-xx	endon	2014-04-xx
IC001L2HW	RMIC001L2HW.001342	IC001L4MM	1564	1569	голова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	starton	2002-xx-xx	endon	2004-xx-xx
IC001L2KX	RMIC001L2KX.000050	IC001L4MR	1363	1419	першого заступника голови "Укрзалізниці" Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	startbefore	2015-01-26	endon	2015-01-26
IC001L2KX	RMIC001L2KX.000097	IC001L4MR	1363	1419	першого заступника голови "Укрзалізниці" Миколи Сергієнка	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startbefore	2015-01-26	endon	2015-01-26
IC001L2KX	RMIC001L2KX.000191	IC001L4MR	1454	1510	колишній куратор парламентської більшості Партії регіонів	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startbefore	2015-02-27	endon	2015-02-27
IC001L2KX	RMIC001L2KX.000332	IC001L4MR	1602	1654	колишній нардеп від Партії регіонів Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	membership	none	startbefore	2015-03-09	endon	2015-03-09
IC001L2KX	RMIC001L2KX.000379	IC001L4MR	1602	1654	колишній нардеп від Партії регіонів Станіслав Мельник	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startbefore	2015-03-09	endon	2015-03-09
IC001L2KX	RMIC001L2KX.000426	IC001L4MR	1454	1510	колишній куратор парламентської більшості Партії регіонів	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startbefore	2015-02-27	endon	2015-02-27
IC001L2KX	RMIC001L2KX.000520	IC001L4MR	1719	1765	мер Мелітополя (Запорізька обл.) Сергій Вальтер	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	startbefore	2015-02-25	endon	2015-02-25
IC001L2KX	RMIC001L2KX.000661	IC001L4MR	1816	1849	екс-губернатор Запорізької області	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	startbefore	2015-03-12	endon	2015-03-12
IC001L2KX	RMIC001L2KX.000755	IC001L4MR	1957	2001	одіозний член Партії регіонів Олег Калашников	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startbefore	2015-04-15	endon	2015-04-15
IC001L2P5	RMIC001L2P5.000332	IC001L4N1	2100	2102	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	1999-09-xx	endon	2005-04-xx
IC001L2P5	RMIC001L2P5.000520	IC001L4N1	3014	3021	працював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	2005-xx-xx	endon	2006-xx-xx
IC001L2P5	RMIC001L2P5.000674	IC001L4N1	3733	3740	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	2011-xx-xx	endon	2014-xx-xx
IC001L2P5	RMIC001L2P5.000789	IC001L2PY	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	197,12,366,232	Stanislav Melnyk is a former Verkhovna Rada deputy	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L2P5	RMIC001L2P5.000836	IC001L2Q8	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	211,53,403,234	Alexander Peklushenko is the the former governor of Ukraine's Zaporizhia region	organizationaffiliation	employmentmembership	employment	none	starton	2011-xx-xx	endon	2014-xx-xx
IC001L31A	RMIC001L31A.000050	IC001L4NB	257	266	екс-голова	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L31A	RMIC001L31A.000144	IC001L4NB	458	460	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	unspecified	none	startbefore	2015-01-29	endbefore	2015-01-29
IC001L31A	RMIC001L31A.000371	IC001L4NB	535	566	заступник генерального директора	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	2010-xx-xx	endon	2014-04-xx
IC001L32C	RMIC001L32C.000110	IC001L4NF	761	763	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endon	2015-03-09
IC001L32C	RMIC001L32C.000204	IC001L4NF	844	851	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L32C	RMIC001L32C.000251	IC001L4NF	930	943	обіймав посаду	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	starton	2005-xx-xx	endunk	EMPTY_NA
IC001L32C	RMIC001L32C.000298	IC001L4NF	1002	1004	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	starton	2002-xx-xx	endon	2006-xx-xx
IC001L32C	RMIC001L32C.000538	IC001L32F	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	234,29,403,265	Stanislav Melnyk is a member of Party of Regions	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endon	2015-03-09
IC001L32L	RMIC001L32L.000157	IC001L4NG	810	815	очолюв	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	starton	2003-xx-xx	endon	2005-xx-xx
IC001L32L	RMIC001L32L.000431	IC001L4NG	1355	1394	колишньому нардепові від Партії регіонів	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startbefore	2015-02-28	endon	2015-02-28
IC001L32V	RMIC001L32V.000619	IC0019N20	EMPTY_NA	EMPTY_NA	EMPTY_NA	picture	22.995	95.17	IC0019N20_7	10,22,480,350	Police cordon off the crime scene after Chechetov was found dead	physical	locatednear	surround	none	starton	2015-02-28	endon	2015-02-28
IC001L3EW	RMIC001L3EW.000682	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	24.9	29.721	IC001L3EY_7	0,0,640,360 	Sergey Walter was the Mayor of Melitopol	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.000776	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	58.128	62.576	IC001L3EY_19	0,0,640,360 	Oleksandr Bordyuh was a deputy chief of the Melitopol police	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.000891	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	68.779	74.938	IC001L3EY_21	0,0,640,360 	Mykhaylo Chechetov was the deputy chairman of the Party of Regions faction in Ukraine's parliament	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.000938	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	123.628	126.716	IC001L3EY_37	0,0,640,360 	Stanislav Melnyk was the deputy of the Party of Regions	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001105	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	134.012	142.227	IC001L3EY_39	0,0,640,360 	Oleksandr Peklushenko was former head of Zaporizhzhya	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001259	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	156.348	173.082	IC001L3EY_46	0,0,640,360 	Sergei Melnychuk was a Senior Prosecutor of Malinovsky District, Odessa	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001366	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	179.054	183.242	IC001L3EY_55	0,0,640,360 	Oleg Kalashnikov was former Ukrainian Deputy	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001627	IC001L4NW	1802	1811	журналіста	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001674	IC001L4NW	1929	1935	міністр	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001768	IC001L4NW	529	556	заступник начальника міліції	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001836	IC001L4NW	212	226	мера Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001883	IC001L4NW	1392	1421	губернатор Запорізької області	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001930	IC001L4NW	1496	1511	старший прокурор	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.001977	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	0.0	13.066	IC001L3EY_1	0,0,640,360 	Mykola Serhiyenko was former first deputy chief of the state-run Ukrainian Railways	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3EW	RMIC001L3EW.002024	IC001L3EY	EMPTY_NA	EMPTY_NA	EMPTY_NA	sound	17.24	21.853	IC001L3EY_5	0,0,640,360 	Oleksiy Kolesnyk was the former head of the Kharkiv regional government	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3FF	RMIC001L3FF.000506	IC001L4NY	1313	1324	підозрюваних	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	responsibilityblame	assignblame	assignblame	none	starton	2015-04-16	endon	2015-04-16
IC001L3FF	RMIC001L3FF.000553	IC001L4NY	1313	1324	підозрюваних	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	responsibilityblame	assignblame	assignblame	none	starton	2015-04-16	endon	2015-04-16
IC001L3MS	RMIC001L3MS.000123	IC001L4OJ	123	144	главу міста Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Serhiy Valter was a mayor of Melitopol	organizationaffiliation	leadership	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3MS	RMIC001L3MS.000170	IC001L4OJ	146	147	на	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Melitopol is a city in Zaporizhia Oblast	physical	locatednear	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3MS	RMIC001L3MS.000264	IC001L4OJ	619	648	екс-голова Харківської облради	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oleksiy Kolesnyk was a head of the Kharkiv regional government	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3XW	RMIC001L3XW.000397	IC001L4P2	1066	1094	перший заступник гендиректора	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endbefore	2015-01-26
IC001L3XW	RMIC001L3XW.000757	IC001L4P2	1274	1276	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startbefore	2007-01-30	endon	2007-01-30
IC001L3XW	RMIC001L3XW.001015	IC001L4P2	1635	1637	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endon	2014-02-22
IC001L3XW	RMIC001L3XW.001135	IC001L4P2	2083	2089	знайшли	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	physical	locatednear	unspecified	none	startbefore	2015-02-25	endon	2015-02-25
IC001L3XW	RMIC001L3XW.001255	IC001L4P2	1973	1978	посади	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3XW	RMIC001L3XW.001349	IC001L4P2	2129	2136	працював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	employmentmembership	employment	none	startunk	EMPTY_NA	endbefore	2015-02-26
IC001L3XW	RMIC001L3XW.001542	IC001L4P2	2526	2531	нардеп	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L3XW	RMIC001L3XW.001589	IC001L4P2	2772	2779	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endbefore	2015-02-27
IC001L3XW	RMIC001L3XW.001850	IC001L4P2	3113	3115	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	startunk	EMPTY_NA	endon	2015-03-09
IC001L3XW	RMIC001L3XW.001897	IC001L4P2	3186	3193	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	startunk	EMPTY_NA	endbefore	2015-03-09
IC001L3XW	RMIC001L3XW.001944	IC001L4P2	3267	3303	обіймав посаду генерального директора	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	starton	2005-xx-xx	endunk	EMPTY_NA
IC001L3XW	RMIC001L3XW.002064	IC001L4P2	3443	3445	був	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	organizationpoliticalreligiousaffiliation	unspecified	none	starton	2002-xx-xx	endon	2012-xx-xx
IC001L3XW	RMIC001L3XW.002111	IC001L4P2	3697	3704	очолював	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	starton	2011-11-xx	endon	2014-03-xx
IC001L3XW	RMIC001L3XW.002784	IC001L4P2	5042	5063	був одним із кураторів	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	startunk	EMPTY_NA	endon	2015-04-15
IC001L3XW	RMIC001L3XW.002938	IC001L4P2	5316	5326	був відомий	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	generalaffiliation	memberoriginreligionethnicity	unspecified	none	startunk	EMPTY_NA	endon	2015-04-16
IC001L47V	RMIC001L47V.000149	IC001L4PD	2365	2402	екс-заступник начальника "Укрзалізниці	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Mykola Serhiyenko was a first deputy chief of the state-run Ukrainian Railways	personalsocial	role	professionalrole	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L47V	RMIC001L47V.000329	IC001L4PD	2709	2743	колишній голова Харківської облради	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Oleksiy Kolesnyk was a head of the Kharkiv regional government	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L47V	RMIC001L47V.000522	IC001L4PD	2891	2908	Екс-мер Мелітополя	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Serhiy Walter was the  mayor of Melitopol	organizationaffiliation	leadership	government	none	startunk	EMPTY_NA	endunk	EMPTY_NA
IC001L47V	RMIC001L47V.000749	IC001L4PD	4086	4092	Залишив	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Mykhaylo Chechetov left a suicide note	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	unspecified	none	starton	2015-02-28	endon	2015-02-28
IC001L47V	RMIC001L47V.001028	IC001L4PD	5188	5199	в його руках	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Stanislav Melnyk left a suicide note	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	unspecified	none	starton	2015-03-09	endon	2015-03-09
IC001L47V	RMIC001L47V.001315	IC001L4PD	7169	7181	організовував	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	Kalashnikov had been involved in the anti-maidan protest	generalaffiliation	memberoriginreligionethnicity	unspecified	none	starton	2014-xx-xx	endon	2015-xx-xx
IC001L4KI	RMIC001L4KI.000118	IC001L4QA	601	614	обіймав посаду	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_NA	EMPTY_OPT	organizationaffiliation	leadership	unspecified	none	starton	2002-xx-xx	endon	2004-xx-xx
