root_doc_id	doc_element_id	media_type	type	subtype	subsubtype	span
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_22
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_23
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_24
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_25
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_26
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_27
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_28
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_29
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_3
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_30
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_31
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_32
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_328
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_329
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_33
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_330
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_331
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_332
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_333
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_334
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_335
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_336
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_337
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_338
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_339
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_34
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_340
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_341
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_342
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_343
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_344
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_345
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_346
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_35
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_36
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_37
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_38
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_39
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_4
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_40
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_41
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_42
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_43
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_44
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_45
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_46
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_47
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_48
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_49
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_5
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_50
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_51
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_52
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_53
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_54
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_55
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_56
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_57
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_58
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_59
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_6
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_60
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_61
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_62
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_63
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_64
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_7
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_8
KC003A59I	KC003A59K	video	per	unspecified	unspecified	KC003A59K_9
KC003A59I	KC003A59K	video	responsibilityblame	assignblame	assignblame	1392.8-1526.52
KC003A59I	KC003A59K	video	responsibilityblame	assignblame	assignblame	240.8-312.88
KC003A59I	KC003A59K	video	responsibilityblame	assignblame	assignblame	302.48-384.2
KC003A59I	KC003A59K	video	responsibilityblame	assignblame	assignblame	4.04-106.68
KC003A59I	KC003A59K	video	responsibilityblame	assignblame	assignblame	90.88-257.24
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_10
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_11
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_12
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_13
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_14
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_15
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_16
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_17
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_18
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_19
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_2
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_20
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_21
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_22
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_23
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_24
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_25
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_26
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_27
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_28
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_29
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_3
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_30
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_31
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_32
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_328
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_329
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_33
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_330
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_331
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_332
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_333
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_334
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_335
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_336
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_337
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_338
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_339
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_34
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_340
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_341
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_342
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_343
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_344
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_345
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_346
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_35
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_36
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_37
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_38
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_39
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_4
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_40
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_41
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_42
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_43
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_44
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_45
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_46
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_47
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_48
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_49
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_5
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_50
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_51
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_52
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_53
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_54
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_55
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_56
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_57
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_58
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_59
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_6
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_60
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_61
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_62
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_63
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_64
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_7
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_8
KC003A59I	KC003A59K	video	sid	political	opposition	KC003A59K_9
KC003A59I	KC003A59L	image	artifactexistence	shortage	shortage	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	conflict	attack	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	conflict	coup	coup	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	conflict	demonstrate	marchprotestpoliticalgathering	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	contact	mediastatement	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	contact	publicstatementinperson	broadcast	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	evaluate	sentiment	positive	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	government	convene	convene	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	gpe	urbanarea	city	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	org	militaryorganization	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	per	professionalposition	journalist	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003A59L	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
KC003A59I	KC003ADRI	text	artifactexistence	shortage	shortage	1-407
KC003A59I	KC003ADRI	text	conflict	attack	unspecified	1-407
KC003A59I	KC003ADRI	text	conflict	coup	coup	1-407
KC003A59I	KC003ADRI	text	conflict	demonstrate	marchprotestpoliticalgathering	1-407
KC003A59I	KC003ADRI	text	contact	mediastatement	unspecified	1-407
KC003A59I	KC003ADRI	text	contact	publicstatementinperson	broadcast	1-407
KC003A59I	KC003ADRI	text	evaluate	sentiment	positive	1-407
KC003A59I	KC003ADRI	text	government	convene	convene	1-407
KC003A59I	KC003ADRI	text	gpe	urbanarea	city	1-407
KC003A59I	KC003ADRI	text	org	militaryorganization	unspecified	1-407
KC003A59I	KC003ADRI	text	per	politician	headofgovernment	1-407
KC003A59I	KC003ADRI	text	per	professionalposition	journalist	1-407
KC003A59I	KC003ADRI	text	per	unspecified	unspecified	1-407
KC003A59I	KC003ADRI	text	responsibilityblame	assignblame	assignblame	1-407
KC003A59I	KC003ADRI	text	sid	political	opposition	1-407
KC003A6NA	KC003ADT2	text	bal	unspecified	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	bal	unspecified	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	bal	unspecified	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	conflict	attack	firearmattack	2350-3543
KC003A6NA	KC003ADT2	text	conflict	attack	firearmattack	3679-4270
KC003A6NA	KC003ADT2	text	conflict	attack	firearmattack	4809-5331
KC003A6NA	KC003ADT2	text	conflict	attack	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	conflict	attack	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	conflict	attack	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	contact	mediastatement	broadcast	2350-3543
KC003A6NA	KC003ADT2	text	contact	mediastatement	broadcast	3679-4270
KC003A6NA	KC003ADT2	text	contact	mediastatement	broadcast	4809-5331
KC003A6NA	KC003ADT2	text	contact	mediastatement	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	contact	mediastatement	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	contact	mediastatement	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	contact	publicstatementinperson	broadcast	2350-3543
KC003A6NA	KC003ADT2	text	contact	publicstatementinperson	broadcast	3679-4270
KC003A6NA	KC003ADT2	text	contact	publicstatementinperson	broadcast	4809-5331
KC003A6NA	KC003ADT2	text	disaster	fireexplosion	fireexplosion	2350-3543
KC003A6NA	KC003ADT2	text	disaster	fireexplosion	fireexplosion	3679-4270
KC003A6NA	KC003ADT2	text	disaster	fireexplosion	fireexplosion	4809-5331
KC003A6NA	KC003ADT2	text	evaluate	sentiment	negative	2350-3543
KC003A6NA	KC003ADT2	text	evaluate	sentiment	negative	3679-4270
KC003A6NA	KC003ADT2	text	evaluate	sentiment	negative	4809-5331
KC003A6NA	KC003ADT2	text	evaluate	sentiment	positive	2350-3543
KC003A6NA	KC003ADT2	text	evaluate	sentiment	positive	3679-4270
KC003A6NA	KC003ADT2	text	evaluate	sentiment	positive	4809-5331
KC003A6NA	KC003ADT2	text	fac	building	school	2350-3543
KC003A6NA	KC003ADT2	text	fac	building	school	3679-4270
KC003A6NA	KC003ADT2	text	fac	building	school	4809-5331
KC003A6NA	KC003ADT2	text	fac	building	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	fac	building	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	fac	building	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	fac	building	votingfacility	2350-3543
KC003A6NA	KC003ADT2	text	fac	building	votingfacility	3679-4270
KC003A6NA	KC003ADT2	text	fac	building	votingfacility	4809-5331
KC003A6NA	KC003ADT2	text	generalaffiliation	memberoriginreligionethnicity	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	generalaffiliation	memberoriginreligionethnicity	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	generalaffiliation	memberoriginreligionethnicity	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	genericcrime	genericcrime	genericcrime	2350-3543
KC003A6NA	KC003ADT2	text	genericcrime	genericcrime	genericcrime	3679-4270
KC003A6NA	KC003ADT2	text	genericcrime	genericcrime	genericcrime	4809-5331
KC003A6NA	KC003ADT2	text	government	vote	castvote	2350-3543
KC003A6NA	KC003ADT2	text	government	vote	castvote	3679-4270
KC003A6NA	KC003ADT2	text	government	vote	castvote	4809-5331
KC003A6NA	KC003ADT2	text	government	vote	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	government	vote	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	government	vote	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	gpe	country	country	2350-3543
KC003A6NA	KC003ADT2	text	gpe	country	country	3679-4270
KC003A6NA	KC003ADT2	text	gpe	country	country	4809-5331
KC003A6NA	KC003ADT2	text	gpe	provincestate	provincestate	2350-3543
KC003A6NA	KC003ADT2	text	gpe	provincestate	provincestate	3679-4270
KC003A6NA	KC003ADT2	text	gpe	provincestate	provincestate	4809-5331
KC003A6NA	KC003ADT2	text	gpe	urbanarea	city	2350-3543
KC003A6NA	KC003ADT2	text	gpe	urbanarea	city	3679-4270
KC003A6NA	KC003ADT2	text	gpe	urbanarea	city	4809-5331
KC003A6NA	KC003ADT2	text	inspection	sensoryobserve	monitorelection	2350-3543
KC003A6NA	KC003ADT2	text	inspection	sensoryobserve	monitorelection	3679-4270
KC003A6NA	KC003ADT2	text	inspection	sensoryobserve	monitorelection	4809-5331
KC003A6NA	KC003ADT2	text	life	die	deathcausedbyviolentevents	2350-3543
KC003A6NA	KC003ADT2	text	life	die	deathcausedbyviolentevents	3679-4270
KC003A6NA	KC003ADT2	text	life	die	deathcausedbyviolentevents	4809-5331
KC003A6NA	KC003ADT2	text	life	injure	injurycausedbyviolentevents	2350-3543
KC003A6NA	KC003ADT2	text	life	injure	injurycausedbyviolentevents	3679-4270
KC003A6NA	KC003ADT2	text	life	injure	injurycausedbyviolentevents	4809-5331
KC003A6NA	KC003ADT2	text	loc	position	neighborhood	2350-3543
KC003A6NA	KC003ADT2	text	loc	position	neighborhood	3679-4270
KC003A6NA	KC003ADT2	text	loc	position	neighborhood	4809-5331
KC003A6NA	KC003ADT2	text	loc	unspecified	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	loc	unspecified	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	loc	unspecified	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	measurement	size	count	2350-3543
KC003A6NA	KC003ADT2	text	measurement	size	count	3679-4270
KC003A6NA	KC003ADT2	text	measurement	size	count	4809-5331
KC003A6NA	KC003ADT2	text	measurement	size	percentage	2350-3543
KC003A6NA	KC003ADT2	text	measurement	size	percentage	3679-4270
KC003A6NA	KC003ADT2	text	measurement	size	percentage	4809-5331
KC003A6NA	KC003ADT2	text	movement	transportperson	prevententry	2350-3543
KC003A6NA	KC003ADT2	text	movement	transportperson	prevententry	3679-4270
KC003A6NA	KC003ADT2	text	movement	transportperson	prevententry	4809-5331
KC003A6NA	KC003ADT2	text	organizationaffiliation	employmentmembership	employment	2350-3543
KC003A6NA	KC003ADT2	text	organizationaffiliation	employmentmembership	employment	3679-4270
KC003A6NA	KC003ADT2	text	organizationaffiliation	employmentmembership	employment	4809-5331
KC003A6NA	KC003ADT2	text	org	government	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	org	government	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	org	government	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	per	combatant	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	combatant	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	combatant	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	per	police	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	police	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	police	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	per	politician	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	politician	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	politician	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	per	professionalposition	journalist	2350-3543
KC003A6NA	KC003ADT2	text	per	professionalposition	journalist	3679-4270
KC003A6NA	KC003ADT2	text	per	professionalposition	journalist	4809-5331
KC003A6NA	KC003ADT2	text	per	professionalposition	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	professionalposition	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	professionalposition	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	per	protester	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	protester	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	protester	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	personalsocial	role	professionalrole	2350-3543
KC003A6NA	KC003ADT2	text	personalsocial	role	professionalrole	3679-4270
KC003A6NA	KC003ADT2	text	personalsocial	role	professionalrole	4809-5331
KC003A6NA	KC003ADT2	text	per	unspecified	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	per	unspecified	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	per	unspecified	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	res	numberpercentagevotes	numberpercentagevotes	2350-3543
KC003A6NA	KC003ADT2	text	res	numberpercentagevotes	numberpercentagevotes	3679-4270
KC003A6NA	KC003ADT2	text	res	numberpercentagevotes	numberpercentagevotes	4809-5331
KC003A6NA	KC003ADT2	text	res	turnoutvoters	turnoutvoters	2350-3543
KC003A6NA	KC003ADT2	text	res	turnoutvoters	turnoutvoters	3679-4270
KC003A6NA	KC003ADT2	text	res	turnoutvoters	turnoutvoters	4809-5331
KC003A6NA	KC003ADT2	text	sid	political	opposition	2350-3543
KC003A6NA	KC003ADT2	text	sid	political	opposition	3679-4270
KC003A6NA	KC003ADT2	text	sid	political	opposition	4809-5331
KC003A6NA	KC003ADT2	text	val	number	number	2350-3543
KC003A6NA	KC003ADT2	text	val	number	number	3679-4270
KC003A6NA	KC003ADT2	text	val	number	number	4809-5331
KC003A6NA	KC003ADT2	text	wea	bullets	rubberbullets	2350-3543
KC003A6NA	KC003ADT2	text	wea	bullets	rubberbullets	3679-4270
KC003A6NA	KC003ADT2	text	wea	bullets	rubberbullets	4809-5331
KC003A6NA	KC003ADT2	text	wea	bullets	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	wea	bullets	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	wea	bullets	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	wea	club	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	wea	club	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	wea	club	unspecified	4809-5331
KC003A6NA	KC003ADT2	text	wea	gas	teargas	2350-3543
KC003A6NA	KC003ADT2	text	wea	gas	teargas	3679-4270
KC003A6NA	KC003ADT2	text	wea	gas	teargas	4809-5331
KC003A6NA	KC003ADT2	text	wea	unspecified	unspecified	2350-3543
KC003A6NA	KC003ADT2	text	wea	unspecified	unspecified	3679-4270
KC003A6NA	KC003ADT2	text	wea	unspecified	unspecified	4809-5331
KC003A7C4	KC003A7CN	image	bal	paperballot	paperballot	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	conflict	attack	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	conflict	demonstrate	marchprotestpoliticalgathering	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	conflict	demonstrate	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	contact	commandorder	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	contact	discussion	meet	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	contact	publicstatementinperson	broadcast	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	contact	publicstatementinperson	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	fac	way	street	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	generalaffiliation	artifactpoliticalorganizationreligiousaffiliation	ownershippossession	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	generalaffiliation	memberoriginreligionethnicity	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	generalaffiliation	organizationpoliticalreligiousaffiliation	nationalitycitizen	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	genericcrime	genericcrime	genericcrime	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	government	convene	convene	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	gpe	country	country	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	life	die	deathcausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	life	injure	injurycausedbyviolentevents	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	measurement	size	count	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	measurement	size	percentage	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	movement	transportperson	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	organizationaffiliation	leadership	government	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	organizationaffiliation	leadership	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	org	commercialorganization	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	org	government	council	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	org	government	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	police	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	politician	headofgovernment	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	politician	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	professionalposition	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	protester	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	personnel	elect	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	per	unspecified	unspecified	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	responsibilityblame	assignblame	assignblame	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	sid	ideological	ideological	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	sid	political	opposition	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003A7CN	image	val	number	number	ENTIRE_DOCUMENT_ELEMENT
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	1015-1790
KC003A7C4	KC003ADUG	text	bal	paperballot	paperballot	1-540
